biosample_id_namespace	biosample_local_id	disease
https://www.lincsproject.org/	DOS057_A549_24H	DOID:1324
https://www.lincsproject.org/	DOS057_HT29_24H	DOID:1520
https://www.lincsproject.org/	DOS057_MCF7_24H	DOID:3459
https://www.lincsproject.org/	DOS057_PC3_24H	DOID:2526
https://www.lincsproject.org/	DOS058_A375_24H	DOID:1909
https://www.lincsproject.org/	DOS058_A549_24H	DOID:1324
https://www.lincsproject.org/	DOS058_PC3_24H	DOID:2526
https://www.lincsproject.org/	DOS059_A549_24H	DOID:1324
https://www.lincsproject.org/	DOS059_HT29_24H	DOID:1520
https://www.lincsproject.org/	DOS059_MCF7_24H	DOID:3459
https://www.lincsproject.org/	DOS060_A549_24H	DOID:1324
https://www.lincsproject.org/	DOS060_HT29_24H	DOID:1520
https://www.lincsproject.org/	DOSBIO001_A375_24H	DOID:1909
https://www.lincsproject.org/	DOSBIO001_A549_24H	DOID:1324
https://www.lincsproject.org/	DOSBIO001_HT29_24H	DOID:1520
https://www.lincsproject.org/	DOSBIO001_MCF7_24H	DOID:3459
https://www.lincsproject.org/	DOSBIO001_PC3_24H	DOID:2526
https://www.lincsproject.org/	DOSBIO002_A375_24H	DOID:1909
https://www.lincsproject.org/	DOSBIO002_A549_24H	DOID:1324
https://www.lincsproject.org/	DOSBIO002_HT29_24H	DOID:1520
https://www.lincsproject.org/	DOSBIO002_MCF7_24H	DOID:3459
https://www.lincsproject.org/	DOSBIO002_PC3_24H	DOID:2526
https://www.lincsproject.org/	EKW001_PC3_120H	DOID:2526
https://www.lincsproject.org/	EKW001_SHSY5Y_120H	DOID:769
https://www.lincsproject.org/	ERG003_VCAP_24H	DOID:2526
https://www.lincsproject.org/	ERG003_VCAP_6H	DOID:2526
https://www.lincsproject.org/	ERG004_VCAP_24H	DOID:2526
https://www.lincsproject.org/	ERG004_VCAP_6H	DOID:2526
https://www.lincsproject.org/	ERG005_VCAP_24H	DOID:2526
https://www.lincsproject.org/	ERG005_VCAP_48H	DOID:2526
https://www.lincsproject.org/	ERG005_VCAP_6H	DOID:2526
https://www.lincsproject.org/	ERG006_VCAP_24H	DOID:2526
https://www.lincsproject.org/	ERG010_VCAP_24H	DOID:2526
https://www.lincsproject.org/	ERG010_VCAP_6H	DOID:2526
https://www.lincsproject.org/	ERG011_VCAP_24H	DOID:2526
https://www.lincsproject.org/	ERG011_VCAP_6H	DOID:2526
https://www.lincsproject.org/	ERG012_PC3_24H	DOID:2526
https://www.lincsproject.org/	ERG012_PC3_6H	DOID:2526
https://www.lincsproject.org/	ERG012_VCAP_24H	DOID:2526
https://www.lincsproject.org/	ERG012_VCAP_6H	DOID:2526
https://www.lincsproject.org/	ERG013_PC3_120H	DOID:2526
https://www.lincsproject.org/	ERG013_PC3_72H	DOID:2526
https://www.lincsproject.org/	ERG013_PC3_96H	DOID:2526
https://www.lincsproject.org/	ERG013_VCAP_120H	DOID:2526
https://www.lincsproject.org/	ERG013_VCAP_72H	DOID:2526
https://www.lincsproject.org/	ERG013_VCAP_96H	DOID:2526
https://www.lincsproject.org/	ERG014_PC3_24H	DOID:2526
https://www.lincsproject.org/	ERG014_PC3_6H	DOID:2526
https://www.lincsproject.org/	ERG014_VCAP_24H	DOID:2526
https://www.lincsproject.org/	ERG014_VCAP_6H	DOID:2526
https://www.lincsproject.org/	ERG015_PC3_24H	DOID:2526
https://www.lincsproject.org/	ERG015_PC3_6H	DOID:2526
https://www.lincsproject.org/	ERG015_VCAP_24H	DOID:2526
https://www.lincsproject.org/	ERG015_VCAP_6H	DOID:2526
https://www.lincsproject.org/	ERG016_VCAP_24H	DOID:2526
https://www.lincsproject.org/	ERG017_VCAP_24H	DOID:2526
https://www.lincsproject.org/	ERGK001_VCAP_120H	DOID:2526
https://www.lincsproject.org/	ERGK002_VCAP_120H	DOID:2526
https://www.lincsproject.org/	ERGK003_VCAP_120H	DOID:2526
https://www.lincsproject.org/	ERGK004_VCAP_120H	DOID:2526
https://www.lincsproject.org/	ERGK005_VCAP_120H	DOID:2526
https://www.lincsproject.org/	ERGK006_VCAP_120H	DOID:2526
https://www.lincsproject.org/	ERGK007_VCAP_120H	DOID:2526
https://www.lincsproject.org/	ERGK008_VCAP_120H	DOID:2526
https://www.lincsproject.org/	ERGK009_VCAP_120H	DOID:2526
https://www.lincsproject.org/	ERGK010_VCAP_120H	DOID:2526
https://www.lincsproject.org/	ERGK011_VCAP_120H	DOID:2526
https://www.lincsproject.org/	ERGK012_VCAP_120H	DOID:2526
https://www.lincsproject.org/	ERGK013_VCAP_120H	DOID:2526
https://www.lincsproject.org/	ERGK014_VCAP_120H	DOID:2526
https://www.lincsproject.org/	ERGK015_VCAP_120H	DOID:2526
https://www.lincsproject.org/	ERGK016_VCAP_120H	DOID:2526
https://www.lincsproject.org/	ERGK017_VCAP_120H	DOID:2526
https://www.lincsproject.org/	ERGK017_VCAP_168H	DOID:2526
https://www.lincsproject.org/	ERGK018_VCAP_120H	DOID:2526
https://www.lincsproject.org/	ERGK018_VCAP_168H	DOID:2526
https://www.lincsproject.org/	HDAC001_MCF7_24H	DOID:3459
https://www.lincsproject.org/	HDAC001_MCF7_6H	DOID:3459
https://www.lincsproject.org/	HDAC001_PC3_24H	DOID:2526
https://www.lincsproject.org/	HDAC001_PC3_6H	DOID:2526
https://www.lincsproject.org/	HDAC002_MCF7_24H	DOID:3459
https://www.lincsproject.org/	HDAC002_MCF7_6H	DOID:3459
https://www.lincsproject.org/	HDAC002_PC3_24H	DOID:2526
https://www.lincsproject.org/	HDAC002_PC3_6H	DOID:2526
https://www.lincsproject.org/	HOG001_A549_24H	DOID:1324
https://www.lincsproject.org/	HOG001_A549_6H	DOID:1324
https://www.lincsproject.org/	HOG001_MCF7_24H	DOID:3459
https://www.lincsproject.org/	HOG001_MCF7_6H	DOID:3459
https://www.lincsproject.org/	HOG002_A549_24H	DOID:1324
https://www.lincsproject.org/	HOG002_A549_6H	DOID:1324
https://www.lincsproject.org/	HOG002_MCF7_24H	DOID:3459
https://www.lincsproject.org/	HOG002_MCF7_6H	DOID:3459
https://www.lincsproject.org/	HOG003_A549_24H	DOID:1324
https://www.lincsproject.org/	HOG003_A549_6H	DOID:1324
https://www.lincsproject.org/	HOG003_MCF7_24H	DOID:3459
https://www.lincsproject.org/	HOG003_MCF7_6H	DOID:3459
https://www.lincsproject.org/	KDA001_A375_96H	DOID:1909
https://www.lincsproject.org/	KDA001_A549_96H	DOID:1324
https://www.lincsproject.org/	KDA001_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDA001_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDA001_MCF7_144H	DOID:3459
https://www.lincsproject.org/	KDA001_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDA001_PC3_144H	DOID:2526
https://www.lincsproject.org/	KDA001_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDA001_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDA002_A375_96H	DOID:1909
https://www.lincsproject.org/	KDA002_A549_96H	DOID:1324
https://www.lincsproject.org/	KDA002_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDA002_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDA002_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDA002_MCF7_144H	DOID:3459
https://www.lincsproject.org/	KDA002_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDA002_PC3_144H	DOID:2526
https://www.lincsproject.org/	KDA002_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDA002_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDA003_A375_96H	DOID:1909
https://www.lincsproject.org/	KDA003_A549_96H	DOID:1324
https://www.lincsproject.org/	KDA003_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDA003_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDA003_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDA003_MCF7_144H	DOID:3459
https://www.lincsproject.org/	KDA003_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDA003_PC3_144H	DOID:2526
https://www.lincsproject.org/	KDA003_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDA003_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDA004_A375_96H	DOID:1909
https://www.lincsproject.org/	KDA004_A549_96H	DOID:1324
https://www.lincsproject.org/	KDA004_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDA004_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDA004_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDA004_MCF7_144H	DOID:3459
https://www.lincsproject.org/	KDA004_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDA004_PC3_144H	DOID:2526
https://www.lincsproject.org/	KDA004_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDA004_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDA005_A375_96H	DOID:1909
https://www.lincsproject.org/	KDA005_A549_96H	DOID:1324
https://www.lincsproject.org/	KDA005_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDA005_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDA005_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDA005_MCF7_144H	DOID:3459
https://www.lincsproject.org/	KDA005_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDA005_PC3_144H	DOID:2526
https://www.lincsproject.org/	KDA005_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDA005_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDA006_A375_96H	DOID:1909
https://www.lincsproject.org/	KDA006_A549_96H	DOID:1324
https://www.lincsproject.org/	KDA006_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDA006_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDA006_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDA006_MCF7_144H	DOID:3459
https://www.lincsproject.org/	KDA006_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDA006_PC3_144H	DOID:2526
https://www.lincsproject.org/	KDA006_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDA006_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDA007_A375_96H	DOID:1909
https://www.lincsproject.org/	KDA007_A549_96H	DOID:1324
https://www.lincsproject.org/	KDA007_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDA007_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDA007_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDA007_MCF7_144H	DOID:3459
https://www.lincsproject.org/	KDA007_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDA007_PC3_144H	DOID:2526
https://www.lincsproject.org/	KDA007_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDA007_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDA008_A375_96H	DOID:1909
https://www.lincsproject.org/	KDA008_A549_96H	DOID:1324
https://www.lincsproject.org/	KDA008_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDA008_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDA008_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDA008_MCF7_144H	DOID:3459
https://www.lincsproject.org/	KDA008_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDA008_PC3_144H	DOID:2526
https://www.lincsproject.org/	KDA008_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDA008_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDA009_A375_96H	DOID:1909
https://www.lincsproject.org/	KDA009_A549_96H	DOID:1324
https://www.lincsproject.org/	KDA009_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDA009_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDA009_MCF7_144H	DOID:3459
https://www.lincsproject.org/	KDA009_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDA009_PC3_144H	DOID:2526
https://www.lincsproject.org/	KDA009_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDA009_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDA010_A375_96H	DOID:1909
https://www.lincsproject.org/	KDA010_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDA010_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDA010_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDA010_MCF7_144H	DOID:3459
https://www.lincsproject.org/	KDA010_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDA010_PC3_144H	DOID:2526
https://www.lincsproject.org/	KDA010_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDB001_A375_96H	DOID:1909
https://www.lincsproject.org/	KDB001_A549_96H	DOID:1324
https://www.lincsproject.org/	KDB001_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDB001_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDB001_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDB001_MCF7_144H	DOID:3459
https://www.lincsproject.org/	KDB001_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDB001_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDB001_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDB002_A375_96H	DOID:1909
https://www.lincsproject.org/	KDB002_A549_96H	DOID:1324
https://www.lincsproject.org/	KDB002_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDB002_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDB002_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDB002_MCF7_144H	DOID:3459
https://www.lincsproject.org/	KDB002_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDB002_PC3_144H	DOID:2526
https://www.lincsproject.org/	KDB002_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDB002_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDB003_A375_96H	DOID:1909
https://www.lincsproject.org/	KDB003_A549_96H	DOID:1324
https://www.lincsproject.org/	KDB003_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDB003_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDB003_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDB003_MCF7_144H	DOID:3459
https://www.lincsproject.org/	KDB003_PC3_144H	DOID:2526
https://www.lincsproject.org/	KDB003_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDB004_A375_96H	DOID:1909
https://www.lincsproject.org/	KDB004_A549_96H	DOID:1324
https://www.lincsproject.org/	KDB004_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDB004_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDB004_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDB004_MCF7_144H	DOID:3459
https://www.lincsproject.org/	KDB004_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDB004_PC3_144H	DOID:2526
https://www.lincsproject.org/	KDB004_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDB004_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDB005_A375_96H	DOID:1909
https://www.lincsproject.org/	KDB005_A549_96H	DOID:1324
https://www.lincsproject.org/	KDB005_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDB005_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDB005_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDB005_MCF7_144H	DOID:3459
https://www.lincsproject.org/	KDB005_PC3_144H	DOID:2526
https://www.lincsproject.org/	KDB005_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDB005_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDB006_A375_96H	DOID:1909
https://www.lincsproject.org/	KDB006_A549_96H	DOID:1324
https://www.lincsproject.org/	KDB006_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDB006_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDB006_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDB006_MCF7_144H	DOID:3459
https://www.lincsproject.org/	KDB006_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDB006_PC3_144H	DOID:2526
https://www.lincsproject.org/	KDB006_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDB006_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDB007_A375_96H	DOID:1909
https://www.lincsproject.org/	KDB007_A549_96H	DOID:1324
https://www.lincsproject.org/	KDB007_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDB007_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDB007_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDB007_MCF7_144H	DOID:3459
https://www.lincsproject.org/	KDB007_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDB007_PC3_144H	DOID:2526
https://www.lincsproject.org/	KDB007_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDB007_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDB008_A375_96H	DOID:1909
https://www.lincsproject.org/	KDB008_A549_96H	DOID:1324
https://www.lincsproject.org/	KDB008_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDB008_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDB008_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDB008_MCF7_144H	DOID:3459
https://www.lincsproject.org/	KDB008_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDB008_PC3_144H	DOID:2526
https://www.lincsproject.org/	KDB008_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDB008_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDB009_A375_96H	DOID:1909
https://www.lincsproject.org/	KDB009_A549_96H	DOID:1324
https://www.lincsproject.org/	KDB009_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDB009_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDB009_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDB009_MCF7_144H	DOID:3459
https://www.lincsproject.org/	KDB009_PC3_144H	DOID:2526
https://www.lincsproject.org/	KDB009_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDB009_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDB010_A375_96H	DOID:1909
https://www.lincsproject.org/	KDB010_A549_96H	DOID:1324
https://www.lincsproject.org/	KDB010_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDB010_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDB010_MCF7_144H	DOID:3459
https://www.lincsproject.org/	KDB010_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDB010_PC3_144H	DOID:2526
https://www.lincsproject.org/	KDB010_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDC001_A375_96H	DOID:1909
https://www.lincsproject.org/	KDC001_A549_96H	DOID:1324
https://www.lincsproject.org/	KDC001_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDC001_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDC001_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDC001_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDC001_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDC001_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDC002_A375_96H	DOID:1909
https://www.lincsproject.org/	KDC002_A549_96H	DOID:1324
https://www.lincsproject.org/	KDC002_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDC002_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDC002_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDC002_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDC002_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDC002_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDC003_A375_96H	DOID:1909
https://www.lincsproject.org/	KDC003_A549_96H	DOID:1324
https://www.lincsproject.org/	KDC003_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDC003_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDC003_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDC003_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDC003_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDC003_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDC004_A375_96H	DOID:1909
https://www.lincsproject.org/	KDC004_A549_96H	DOID:1324
https://www.lincsproject.org/	KDC004_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDC004_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDC004_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDC004_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDC004_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDC005_A375_96H	DOID:1909
https://www.lincsproject.org/	KDC005_A549_96H	DOID:1324
https://www.lincsproject.org/	KDC005_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDC005_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDC005_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDC005_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDC005_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDC005_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDC006_A375_96H	DOID:1909
https://www.lincsproject.org/	KDC006_A549_96H	DOID:1324
https://www.lincsproject.org/	KDC006_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDC006_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDC006_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDC006_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDC006_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDC006_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDC007_A375_96H	DOID:1909
https://www.lincsproject.org/	KDC007_A549_96H	DOID:1324
https://www.lincsproject.org/	KDC007_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDC007_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDC007_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDC007_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDC007_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDC008_A375_96H	DOID:1909
https://www.lincsproject.org/	KDC008_A549_96H	DOID:1324
https://www.lincsproject.org/	KDC008_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDC008_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDC008_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDC008_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDC008_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDC008_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDC009_A375_96H	DOID:1909
https://www.lincsproject.org/	KDC009_A549_96H	DOID:1324
https://www.lincsproject.org/	KDC009_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDC009_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDC009_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDC009_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDC009_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDC009_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDC010_A375_96H	DOID:1909
https://www.lincsproject.org/	KDC010_A549_96H	DOID:1324
https://www.lincsproject.org/	KDC010_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDC010_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDC010_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDC010_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDC010_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDC010_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDD001_A375_96H	DOID:1909
https://www.lincsproject.org/	KDD001_A549_96H	DOID:1324
https://www.lincsproject.org/	KDD001_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDD001_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDD001_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDD001_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDD001_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDD002_A375_96H	DOID:1909
https://www.lincsproject.org/	KDD002_A549_96H	DOID:1324
https://www.lincsproject.org/	KDD002_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDD002_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDD002_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDD002_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDD002_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDD002_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDD003_A549_96H	DOID:1324
https://www.lincsproject.org/	KDD003_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDD003_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDD003_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDD003_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDD003_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDD003_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDD004_A375_96H	DOID:1909
https://www.lincsproject.org/	KDD004_A549_96H	DOID:1324
https://www.lincsproject.org/	KDD004_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDD004_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDD004_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDD004_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDD004_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDD004_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDD005_A375_96H	DOID:1909
https://www.lincsproject.org/	KDD005_A549_96H	DOID:1324
https://www.lincsproject.org/	KDD005_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDD005_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDD005_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDD005_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDD005_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDD006_A375_96H	DOID:1909
https://www.lincsproject.org/	KDD006_A549_96H	DOID:1324
https://www.lincsproject.org/	KDD006_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDD006_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDD006_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDD006_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDD006_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDD006_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDD007_A375_96H	DOID:1909
https://www.lincsproject.org/	KDD007_A549_96H	DOID:1324
https://www.lincsproject.org/	KDD007_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDD007_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDD007_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDD007_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDD007_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDD008_A375_96H	DOID:1909
https://www.lincsproject.org/	KDD008_A549_96H	DOID:1324
https://www.lincsproject.org/	KDD008_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDD008_HEPG2_96H	DOID:305
https://www.lincsproject.org/	KDD008_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDD008_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDD008_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDD008_VCAP_120H	DOID:2526
https://www.lincsproject.org/	KDD009_A375_96H	DOID:1909
https://www.lincsproject.org/	KDD009_A549_96H	DOID:1324
https://www.lincsproject.org/	KDD009_HCC515_96H	DOID:1324
https://www.lincsproject.org/	KDD009_HT29_96H	DOID:1520
https://www.lincsproject.org/	KDD009_MCF7_96H	DOID:3459
https://www.lincsproject.org/	KDD009_PC3_96H	DOID:2526
https://www.lincsproject.org/	KDD009_VCAP_120H	DOID:2526
